#{"t_start": 1775311724.411631, "env_id": "None"}
r,l,t
42.253333,5,115.53594
51.498333,6,115.550167
41.008286,10,115.576962
47.00125,5,115.589013
46.61625,6,115.603227
45.2125,6,115.617193
50.165179,4,115.626829
52.101179,7,115.643948
56.556607,5,115.655929
53.658214,7,115.675078
53.586607,4,115.685381
51.904286,6,115.699748
50.385833,6,115.713475
45.004821,6,115.727348
37.469429,9,115.748406
42.548333,6,115.762944
47.364643,6,115.780339
49.615143,7,115.797526
56.743036,7,115.81592
53.586607,4,115.828156
50.245,5,115.840097
44.103333,5,115.851951
51.45,5,115.863333
55.40375,7,115.882562
47.791429,5,115.895288
50.89,5,115.907694
39.067321,7,115.923314
51.021607,8,115.941561
40.942827,5,115.954183
24.26,6,115.968472
17.94,7,115.987494
29.927708,5,115.999464
47.305833,5,116.011502
49.8425,6,116.026208
56.226607,6,116.041291
47.853988,4,116.050615
50.220982,5,116.062355
51.2665,8,116.080729
42.88875,6,116.098753
13.546667,4,116.10863
43.061429,6,116.122644
30.475,8,116.141339
29.653571,5,116.153649
50.5,4,116.164
49.8425,6,116.178732
49.194167,6,116.197139
56.212143,8,116.217537
33.991333,7,116.234374
51.828333,5,116.246729
16.57,9,116.267444
46.868036,6,116.281376
50.949821,7,116.302983
44.653929,6,116.317385
51.828333,5,116.330588
43.572679,6,116.345584
51.828333,5,116.357309
51.498333,6,116.371382
49.30625,8,116.390494
28.546667,4,116.410114
51.649429,7,116.428344
42.88875,6,116.442331
26.868839,4,116.452464
50.145833,6,116.465939
49.125,6,116.479369
52.760714,10,116.505821
44.9575,6,116.520924
54.533214,7,116.538112
53.150714,7,116.555421
40.103571,6,116.569668
51.259429,10,116.594091
39.397321,6,116.611494
51.828333,5,116.623044
53.586607,4,116.635811
9.696667,5,116.656159
50.345,6,116.682888
53.9975,7,116.710881
45.55,8,116.733739
45.01375,7,116.749737
42.253333,5,116.762261
42.878333,5,116.773565
49.505179,6,116.78714
49.815179,5,116.800161
50.245,5,116.815645
52.820714,8,116.837489
37.82,5,116.849638
25.781101,5,116.862435
32.6,5,116.874138
24.796429,8,116.892448
25.466667,4,116.902458
42.321964,9,116.926807
54.679036,7,116.943202
38.349571,4,116.952975
51.5965,7,116.969999
53.5275,6,116.983734
32.35,5,116.995931
49.142321,10,117.02253
50.578333,6,117.036439
49.194167,6,117.050314
45.61,6,117.06558
33.7,5,117.077667
39.397321,6,117.091577
50.183929,8,117.110975
44.015,5,117.125917
49.90375,9,117.147004
51.498333,6,117.161695
50.908333,5,117.17371
31.65,5,117.185651
51.828333,5,117.197508
51.5965,7,117.218946
45.28,7,117.236323
46.538036,7,117.253523
32.47,5,117.266346
53.586607,4,117.276002
38.406667,5,118.007272
49.099554,5,118.01907
51.828333,5,118.032241
32.47,5,118.046468
50.358929,8,118.064655
39.853214,4,118.074077
50.606071,7,118.090467
43.4825,5,118.103411
47.3475,6,118.11795
51.828333,5,118.129982
43.21875,5,118.144371
50.606071,7,118.160602
51.828333,5,118.172373
50.245,5,118.185128
49.915,6,118.199005
47.00125,5,118.210963
52.402887,4,118.221436
51.828333,5,118.234018
54.026071,8,118.255251
47.00125,5,118.267494
52.402887,4,118.27715
38.84,6,118.294071
50.5,4,118.304203
48.843333,5,118.318423
50.475833,5,118.330396
50.606071,7,118.350453
51.828333,5,118.36217
51.42125,8,118.381069
53.526607,6,118.396626
50.475833,5,118.40863
56.461143,7,118.425178
53.658214,7,118.442343
38.125,7,118.460194
55.40375,7,118.477474
50.606071,7,118.494836
42.253333,5,118.506843
47.00125,5,118.518844
56.221786,5,118.531254
51.828333,5,118.543438
50.165179,4,118.555248
48.933607,7,118.5716
51.588333,7,118.588225
38.016667,5,118.600223
57.006429,7,118.616683
51.828333,5,118.628487
46.67125,6,118.643621
8.336667,5,118.65708
36.54,12,118.684743
41.45,4,118.695398
51.828333,5,118.707487
52.930893,8,118.725866
51.828333,5,118.737669
46.013393,7,118.756827
39.59375,6,118.770903
49.66875,7,118.786837
34.966964,5,118.800006
43.21875,5,118.811779
49.8425,6,118.825893
56.006429,7,118.843304
52.826667,6,118.860064
51.828333,5,118.870627
43.061429,6,118.883484
26.411504,8,118.902067
55.845179,8,118.919008
51.828333,5,118.929702
45.235179,5,118.940139
49.770556,6,118.953166
40.942827,5,118.966822
40.762827,5,118.97868
41.878946,4,118.988356
55.671607,7,119.006256
49.838667,6,119.02093
52.820714,8,119.038918
52.02125,7,119.054875
45.95125,6,119.071378
47.6775,5,119.082922
39.159554,5,119.094576
51.174167,5,119.107528
48.346607,6,119.121246
37.962321,7,119.137126
39.855,7,119.153954
52.08125,6,119.171129
53.150714,7,119.18739
27.847778,7,119.203942
41.77,7,119.220117
51.828333,5,119.232042
48.346607,6,119.246634
51.828333,5,119.258916
32.35,5,119.273683
39.523214,5,119.286706
50.9365,9,119.310955
46.74,6,119.325626
33.978036,5,119.337252
37.075556,6,119.351545
37.74,12,119.382167
46.284732,5,119.394386
46.676786,6,119.409653
50.165179,4,119.41911
46.538036,7,119.435258
51.61025,8,119.453735
52.820714,8,119.472408
50.503333,6,119.488803
53.586607,4,119.498341
41.4175,5,119.510926
28.586667,7,119.527621
28.512589,4,119.537396
40.669167,7,119.553895
46.844167,6,119.568245
39.288929,8,119.589495
31.113333,5,119.601455
39.339554,5,119.614045
50.475833,5,119.625748
50.114167,7,119.641949
47.00125,5,119.653713
41.23,5,119.665969
57.743036,7,119.684833
33.544435,6,119.699113
49.8425,6,119.714501
29.323571,6,119.728478
47.853988,4,119.738426
56.235179,5,119.750242
54.533214,7,119.766682
53.500679,7,119.785301
46.934167,7,119.801066
50.070357,7,119.817714
20.233333,5,119.82957
53.892143,8,119.850756
51.498333,6,119.865231
37.823857,7,119.881541
51.828333,5,119.896355
48.419821,8,119.91645
38.687321,7,119.933688
51.828333,5,119.945711
41.5525,5,119.957752
41.3575,7,119.97425
52.101179,7,119.993209
39.77375,6,120.007604
47.642321,6,120.022366
51.45,5,120.034247
48.7425,8,120.052755
24.576161,6,120.066856
51.904286,6,120.081522
39.39875,5,120.096463
50.69375,6,120.110612
45.961786,5,120.123676
44.491071,7,120.139848
51.45,5,120.151634
51.45,5,120.16352
40.349722,7,120.180379
39.653601,5,120.192254
38.912946,5,120.206822
52.072887,5,120.218548
50.497321,7,120.235637
50.183929,8,120.254878
43.459,7,120.27141
44.138964,8,120.290628
52.402887,4,120.305022
45.676667,5,120.321986
53.265714,8,120.341626
48.788214,6,120.355625
42.253333,5,120.367414
51.828333,5,120.37956
42.253333,5,120.391629
52.490714,9,120.415685
19.87,5,120.428235
46.748036,10,120.452082
46.49125,6,120.46717
55.40375,7,120.484148
38.66875,7,120.500574
51.828333,5,120.515129
39.397321,6,121.264825
53.586607,4,121.275908
46.660571,8,121.295696
56.413036,8,121.317334
40.910982,4,121.329843
50.606071,7,121.347282
51.828333,5,121.359376
48.788214,6,121.373763
49.439929,7,121.390801
47.00125,5,121.403036
50.276071,8,121.421974
33.885,7,121.441412
50.513929,7,121.458603
50.475833,5,121.470585
48.128214,8,121.488656
39.067321,7,121.505489
46.360833,6,121.519513
50.908333,5,121.534062
44.95,8,121.553626
54.198393,7,121.569993
50.245,5,121.581995
50.245,5,121.593434
51.30125,9,121.614129
53.586607,4,121.623508
49.915,6,121.639206
50.606071,7,121.656525
46.360833,6,121.671159
51.828333,5,121.683411
36.07,5,121.695515
51.485833,6,121.710193
50.245,5,121.721999
36.466111,6,121.738501
33.991333,7,121.755473
52.101179,7,121.771752
37.063333,5,121.78363
49.2225,6,121.797882
51.442946,4,121.807755
35.746,4,121.817125
38.7725,6,121.830789
50.73,6,121.8471
44.545179,9,121.869003
47.9875,6,121.882627
51.828333,5,121.894435
40.3,7,121.911174
39.397321,6,121.924819
43.392679,6,121.938799
49.8425,6,121.955789
46.360833,6,121.969825
45.271667,8,121.988382
50.475833,5,121.999614
51.60875,6,122.013838
49.8425,6,122.027928
44.266667,5,122.039721
50.843929,6,122.055917
51.45,5,122.06747
51.423214,5,122.079729
48.404107,6,122.093951
50.640833,5,122.1059
50.69375,6,122.119562
38.455,6,122.133636
40.432827,6,122.149914
49.8425,6,122.164502
52.402887,4,122.174075
50.475833,5,122.185944
55.671607,7,122.202357
52.820714,8,122.220205
52.072887,5,122.231975
46.686667,5,122.24361
53.5275,6,122.259118
39.680714,7,122.275335
55.671607,7,122.291986
51.828333,5,122.303802
45.436964,4,122.313129
22.132143,5,122.326877
43.21875,5,122.339487
45.989333,6,122.355527
49.8425,6,122.369534
52.820714,8,122.388591
49.735,6,122.402611
49.4025,6,122.416377
41.429196,5,122.427833
51.5965,7,122.443954
41.7575,7,122.461671
51.828333,5,122.473609
44.26125,6,122.487332
52.402887,4,122.4976
54.222143,7,122.514147
43.221071,8,122.532808
53.150714,7,122.54884
51.335,6,122.565607
56.743036,7,122.582618
53.562143,9,122.603742
55.40375,7,122.620579
51.904286,6,122.634175
53.868393,8,122.652249
53.586607,4,122.664875
27.323274,5,122.677416
49.16125,6,122.691294
53.586607,4,122.701353
51.828333,5,122.713527
36.562222,6,122.72786
51.352143,10,122.751184
56.221786,5,122.763039
41.67,6,122.780727
46.131667,5,122.792692
38.52,6,122.807652
50.276071,8,122.826357
34.953571,5,122.838071
51.828333,5,122.849672
50.475833,5,122.861636
47.461429,6,122.878364
54.868036,7,122.894686
53.150714,7,122.911542
50.475833,5,122.923358
46.868036,6,122.938365
39.786607,8,122.957263
56.235179,5,122.968752
32.741955,12,123.000413
43.63,9,123.02084
47.00125,5,123.033265
42.253333,5,123.044628
50.145833,6,123.058646
48.294714,8,123.079473
50.145833,6,123.092611
49.194167,6,123.106682
50.606071,7,123.12332
46.121339,5,123.135099
4.606667,6,123.149668
40.185,6,123.163597
42.0875,6,123.180484
47.00125,5,123.19196
35.406667,7,123.207902
45.971339,6,123.221786
53.256607,5,123.233654
51.828333,5,123.244863
31.6875,7,123.260666
50.245,5,123.272245
44.130714,10,123.297169
39.948,6,123.311095
51.649429,7,123.329686
51.069167,6,123.344432
46.676786,6,123.358157
53.586607,4,123.369031
40.396944,6,123.385935
41.73625,6,123.400334
50.606071,7,123.416929
34.67,6,123.431267
48.788214,6,123.447364
32.35,5,123.459162
46.7775,6,123.473546
53.150714,7,123.49244
46.61125,7,123.509841
49.1625,8,123.528477
50.165179,4,123.53995
53.200893,9,123.560224
48.346607,6,123.5741
30.408036,4,123.5841
54.222143,7,123.602623
49.835179,5,123.614499
50.165179,4,123.623986
50.475833,5,123.635851
47.853988,4,123.646072
42.213393,7,123.662107
52.402887,4,123.67112
39.006667,6,123.685232
49.194167,6,123.702178
27.862679,8,123.720605
46.343393,6,123.734578
51.828333,5,124.468297
48.990571,6,124.482305
42.2325,7,124.498699
32.386667,4,124.508571
44.671464,6,124.524964
51.828333,5,124.537032
42.792667,4,124.546625
55.341607,8,124.565564
50.640833,5,124.577417
36.613333,4,124.587364
49.16125,6,124.601996
55.40375,7,124.621284
36.403333,6,124.635334
50.5,4,124.645005
51.498333,6,124.660162
39.186667,6,124.67369
52.072887,5,124.685058
54.002321,8,124.703647
52.072887,5,124.71591
44.44,6,124.73252
51.828333,5,124.744368
53.150714,7,124.761701
56.221786,5,124.773452
47.00125,5,124.784964
54.356071,7,124.801113
57.006429,7,124.817433
50.475833,5,124.831322
41.094732,6,124.84536
51.828333,5,124.85762
51.828333,5,124.870567
42.0,5,124.882665
46.402167,6,124.896997
51.828333,5,124.909328
48.788214,6,124.926209
53.150714,7,124.942943
49.89,7,124.958981
46.46625,7,124.975377
54.222143,7,124.991589
53.586607,4,125.000963
52.402887,4,125.010988
46.46125,5,125.022824
50.843929,6,125.038354
43.21875,5,125.049539
46.868036,6,125.063394
45.666667,5,125.075998
40.42,6,125.089847
54.222143,7,125.106643
45.436964,4,125.116264
43.290833,6,125.13283
40.176607,5,125.143904
36.85,5,125.155662
50.606071,7,125.172709
36.186667,6,125.18695
53.586607,4,125.196859
46.343393,6,125.211167
22.388375,4,125.221353
50.145833,6,125.238081
51.828333,5,125.249665
53.150714,7,125.265724
47.3475,6,125.28053
50.5,4,125.289866
46.868036,6,125.304355
52.02125,8,125.323529
53.586607,4,125.337649
51.830714,11,125.362825
46.868036,6,125.377691
49.001944,5,125.389311
33.072167,7,125.40535
41.4175,5,125.417
56.743036,7,125.433906
50.5,4,125.445697
51.828333,5,125.457103
43.21875,5,125.468845
53.586607,4,125.478906
53.150714,7,125.495189
53.586607,4,125.50491
16.096667,4,125.514348
50.475833,5,125.526326
49.815833,7,125.545166
51.828333,5,125.556811
44.936607,6,125.570721
53.150714,7,125.587446
56.221786,5,125.599282
55.604643,7,125.615733
50.739167,7,125.63217
40.27,7,125.650191
45.19375,7,125.666447
47.464286,6,125.682
43.4825,5,125.693624
50.092083,5,125.705353
47.523988,5,125.716984
53.586607,4,125.727064
41.38,6,125.742144
51.45,5,125.756239
40.424167,5,125.768198
41.05,5,125.780633
50.606071,7,125.796774
47.936429,7,125.813331
43.21875,5,125.8251
53.586607,4,125.835756
48.346607,6,125.852091
49.8425,6,125.867001
50.5,4,125.876792
54.356071,7,125.893621
50.843929,6,125.907734
47.00125,5,125.91908
50.036667,5,125.930375
50.245,5,125.942238
29.966667,5,125.956568
51.828333,5,125.968015
45.666667,5,125.980377
33.285804,4,125.99078
50.908333,5,126.002503
42.88875,6,126.016255
39.55875,5,126.028066
51.828333,5,126.040024
46.013393,7,126.058783
51.828333,5,126.069413
42.24375,6,126.082705
48.788214,6,126.097822
33.17,5,126.109961
39.516667,5,126.121676
51.828333,5,126.133329
50.503333,6,126.148076
53.586607,4,126.160571
51.828333,5,126.172424
50.606071,7,126.189549
45.793571,7,126.206055
53.586607,4,126.215899
48.788214,6,126.230648
54.222143,7,126.247717
45.339167,5,126.261715
55.604643,7,126.278357
51.904286,6,126.292965
50.908333,5,126.305003
52.402887,4,126.31461
49.8425,6,126.328602
53.150714,7,126.347977
41.23125,8,126.369028
39.523214,5,126.38149
40.910982,4,126.392121
47.038143,6,126.416036
47.665,7,126.441618
55.604643,7,126.458643
19.702222,5,126.473084
49.735,6,126.486781
51.5965,7,126.50398
47.00125,5,126.515581
42.55875,7,126.531644
38.276071,8,126.550752
47.00125,5,126.562487
50.606071,7,126.581946
53.256607,5,126.59382
55.671607,7,126.610126
51.828333,5,126.621876
42.945607,8,126.646719
53.256607,5,126.663947
50.17,5,126.684628
51.531667,5,126.701757
37.0825,5,126.721226
51.828333,5,126.734035
39.397321,6,126.748377
55.40375,7,126.764434
50.475833,5,126.778431
42.253333,5,126.790355
50.165179,4,126.800169
50.806964,7,126.816765
49.449821,7,126.833109
55.604643,7,126.849932
41.9625,6,126.86501
50.475833,5,126.880772
55.8725,7,126.897645
50.245,5,126.910887
51.828333,5,126.922716
57.743036,7,126.938931
53.586607,4,126.948919
42.945607,8,126.968338
55.671607,7,126.987453
39.853214,4,126.996763
50.606071,7,127.014279
46.343393,6,127.767918
50.165179,4,127.777086
41.374167,6,127.790644
49.8425,6,127.807075
47.00125,5,127.81894
50.165179,4,127.828236
55.671607,7,127.844087
48.346607,6,127.857842
54.533214,7,127.874511
50.165179,4,127.884468
38.66875,7,127.903507
45.28,7,128.035485
48.346607,6,128.049209
51.828333,5,128.060796
50.908333,5,128.072542
39.837321,7,128.088575
51.828333,5,128.100614
50.245,5,128.114874
46.67125,6,128.12905
51.828333,5,128.140619
54.198393,7,128.156324
51.828333,5,128.167861
39.855,7,128.184447
56.221786,5,128.196067
56.221786,5,128.210628
50.908333,5,128.222848
50.29375,6,128.237995
38.573571,7,128.254087
48.624714,7,128.270382
51.60875,6,128.284766
36.078125,7,128.301162
53.150714,7,128.320116
53.586607,4,128.3303
50.510179,7,128.348987
47.00125,5,128.360481
40.263333,5,128.372311
32.482393,4,128.383213
55.671607,7,128.399848
53.150714,7,128.419318
45.56125,8,128.438807
53.586607,4,128.44891
52.402887,4,128.458513
46.4475,7,128.475111
55.671607,7,128.492184
54.222143,7,128.508483
49.325179,6,128.525446
37.908889,6,128.541594
47.468214,10,128.564322
53.260893,7,128.580827
43.92,5,128.592434
38.406667,5,128.60389
42.253333,5,128.615454
51.45,5,128.630761
55.604643,7,128.646806
53.586607,4,128.656116
53.586607,4,128.665532
46.868036,6,128.679817
53.256607,5,128.691303
53.586607,4,128.700706
42.88875,6,128.714303
44.619911,6,128.730523
48.788214,6,128.744487
55.671607,7,128.760398
53.561429,10,128.782862
36.283333,5,128.794094
53.586607,4,128.803453
51.828333,5,128.814811
50.640833,5,128.829353
51.5965,7,128.846802
53.892143,8,128.86451
53.260893,7,128.881408
53.150714,7,128.897838
46.478036,9,128.918857
49.8425,6,128.935307
50.843929,6,128.949966
51.828333,5,128.961824
36.13,9,128.982226
51.828333,5,128.993216
51.828333,5,129.004364
49.194167,6,129.017538
40.42,6,129.033779
42.88875,6,129.047851
54.222143,7,129.064244
51.168333,7,129.079343
51.828333,5,129.090683
51.45,5,129.102161
36.676667,6,129.115058
38.455,6,129.128528
50.840179,6,129.145287
50.513929,7,129.160915
51.828333,5,129.172529
47.994464,6,129.186552
38.84,6,129.200308
53.586607,4,129.209665
53.586607,4,129.218805
55.07375,8,129.239112
49.131667,6,129.253654
51.828333,5,129.265047
33.648036,6,129.278557
51.828333,5,129.289673
50.619821,8,129.307967
47.174167,6,129.32092
53.586607,4,129.330067
41.669821,8,129.352602
39.507321,8,129.371343
50.5,4,129.380818
44.29,7,129.397314
54.356071,7,129.413612
41.0875,6,129.426983
47.3145,5,129.43813
53.586607,4,129.450288
39.853214,4,129.459237
18.2075,6,129.472175
40.185,6,129.485804
51.828333,5,129.498032
40.066944,7,129.513658
53.562143,9,129.533256
53.461786,7,129.551682
53.586607,4,129.560886
51.5965,7,129.576337
43.086667,5,129.58804
41.94,6,129.601778
54.399286,7,129.617514
51.828333,5,129.628707
50.475833,5,129.64008
46.284732,5,129.653977
44.62,6,129.667943
33.972143,7,129.683105
42.0875,6,129.696889
51.828333,5,129.709
46.208036,8,129.726419
44.769911,5,129.737612
47.305833,5,129.751797
52.820714,8,129.769768
39.853214,4,129.779019
51.828333,5,129.791175
49.8425,6,129.805552
43.86,5,129.816888
50.036667,5,129.828459
50.475833,5,129.840662
36.516667,5,129.854679
40.2175,8,129.872174
53.586607,4,129.881889
48.458214,7,129.898229
46.694167,5,129.911505
53.150714,7,129.927096
47.853988,4,129.936473
47.80625,6,129.950628
50.276071,8,129.971618
49.4025,6,129.985934
50.908333,5,129.997747
50.475833,5,130.010784
50.165179,4,130.020813
52.820714,8,130.040314
36.305,7,130.060854
53.150714,7,130.077688
48.788214,6,130.091071
48.128214,8,130.111509
53.586607,4,130.122311
46.868036,6,130.138561
49.890982,6,130.153498
36.613333,4,130.166142
51.828333,5,130.177787
42.02875,5,130.189759
54.399286,7,130.206318
51.828333,5,130.219309
51.498333,6,130.232867
44.44,6,130.249013
51.828333,5,130.265744
53.586607,4,130.276066
48.911429,9,130.29677
42.212143,6,130.31146
50.606071,7,130.328171
39.397321,6,131.054229
53.586607,4,131.063607
45.004821,6,131.077346
52.402887,4,131.089128
49.735357,8,131.108166
42.97,8,131.126982
49.0675,6,131.140676
51.828333,5,131.15224
42.0875,6,131.165512
40.883214,8,131.186455
54.337143,8,131.204579
53.586607,4,131.214092
52.402887,4,131.223282
48.788214,6,131.237169
50.036667,5,131.24862
55.40375,7,131.264465
50.513929,7,131.280078
54.131429,7,131.298572
39.397321,6,131.312377
53.586607,4,131.322011
40.825607,6,131.336543
26.421111,7,131.354604
46.868036,6,131.368616
53.150714,7,131.386051
50.070357,7,131.404581
40.424167,5,131.415684
43.521964,6,131.430114
49.36625,6,131.444015
50.843929,6,131.45743
50.513929,7,131.472456
37.249286,5,131.483726
47.00125,5,131.497909
51.498333,6,131.511577
53.658214,7,131.528628
34.50875,7,131.545196
49.735,6,131.558679
17.306667,5,131.57028
41.718839,5,131.58194
49.4025,6,131.599034
44.44,6,131.613281
55.01375,10,131.636974
50.843929,6,131.650866
26.868839,4,131.660506
37.13,4,131.669786
47.36994,5,131.681098
42.253333,5,131.692849
41.863333,8,131.714601
46.868036,6,131.729255
27.330268,5,131.74238
54.222143,7,131.759356
53.586607,4,131.768286
53.150714,7,131.783123
55.891786,6,131.796979
48.788214,6,131.813349
50.843929,6,131.827751
40.762827,5,131.839909
55.40375,7,131.855767
28.512589,4,131.865586
51.904286,6,131.879322
53.150714,7,131.897907
39.067321,7,131.916341
46.030833,7,131.932656
41.374167,6,131.946836
51.45,5,131.958334
51.828333,5,131.969915
51.828333,5,131.981642
26.868839,4,131.991211
42.253333,5,132.003066
56.221786,5,132.018027
55.604643,7,132.034633
43.730278,5,132.04695
50.513929,7,132.06348
46.343393,6,132.077673
53.150714,7,132.094103
53.658214,7,132.113048
51.828333,5,132.124556
51.828333,5,132.136379
50.840179,6,132.150887
50.276071,8,132.168686
51.069167,6,132.183098
47.853988,4,132.192515
56.743036,7,132.208141
55.40375,7,132.227065
51.828333,5,132.238665
51.828333,5,132.251244
50.606071,7,132.267191
48.458214,7,132.283804
50.165179,4,132.293425
51.828333,5,132.305459
52.402887,4,132.314998
39.397321,6,132.331719
54.222143,7,132.349858
50.606071,7,132.367035
50.843929,6,132.381247
51.828333,5,132.394034
42.456786,6,132.408075
47.305833,5,132.422459
52.402887,4,132.431907
52.072887,5,132.444348
48.990571,6,132.45864
50.843929,6,132.472319
51.828333,5,132.483838
53.892143,8,132.502349
50.475833,5,132.514437
53.586607,4,132.526933
53.150714,7,132.543262
51.828333,5,132.555539
53.150714,7,132.571543
40.910982,4,132.580904
44.35375,8,132.599889
51.828333,5,132.612071
51.828333,5,132.623279
51.828333,5,132.637543
47.00125,5,132.649776
54.222143,7,132.666825
51.828333,5,132.678237
51.828333,5,132.690052
47.77,6,132.704642
50.03375,8,132.723758
47.853988,4,132.736186
51.828333,5,132.748658
55.671607,7,132.765483
42.158889,6,132.779288
53.586607,4,132.789028
51.828333,5,132.800786
46.360833,6,132.815325
51.828333,5,132.826991
51.828333,5,132.84155
40.825607,6,132.856715
43.21875,5,132.868437
51.828333,5,132.879765
41.986667,5,132.893903
50.165179,4,132.903602
51.828333,5,132.915358
53.5275,6,132.929127
50.843929,6,132.946354
30.627679,7,132.96268
56.475536,8,132.981203
33.38,4,132.99064
48.788214,6,133.004702
53.586607,4,133.014028
50.276964,6,133.02795
51.828333,5,133.04225
51.319429,8,133.061979
49.45375,8,133.080687
44.62,6,133.094655
47.018036,8,133.114372
47.005,6,133.128748
49.915,6,133.145307
32.35,5,133.15705
50.513929,7,133.174175
51.828333,5,133.186326
53.586607,4,133.195756
50.843929,6,133.210107
42.81375,6,133.223811
46.540833,6,133.237531
47.174167,5,133.252316
46.104732,5,133.264198
50.9125,6,133.278598
53.586607,4,133.289093
52.548857,8,133.307772
53.150714,7,133.32464
51.828333,5,133.336432
41.718839,5,133.353592
46.868036,6,133.369743
51.828333,5,133.381782
50.843929,6,133.396149
54.222143,7,133.41405
52.402887,4,133.424044
54.222143,7,133.441348
54.026071,8,133.462962
51.828333,5,133.475427
53.256607,5,133.486608
52.402887,4,133.496484
50.005,7,133.513034
51.828333,5,133.525079
51.45,5,134.248518
48.458214,7,134.265256
40.185,6,134.282999
50.843929,6,134.296768
46.301339,5,134.308284
53.150714,7,134.325359
51.828333,5,134.337334
48.788214,6,134.351779
51.828333,5,134.365531
50.908333,5,134.380497
48.788214,6,134.396243
49.544821,6,134.410321
50.69375,6,134.424968
53.150714,7,134.441153
52.402887,4,134.450572
51.828333,5,134.462004
51.828333,5,134.476189
53.586607,4,134.485321
55.40375,7,134.501551
50.908333,5,134.51277
39.853214,4,134.522209
44.936607,6,134.53611
51.498333,6,134.550592
51.498333,6,134.564429
50.245,5,134.578876
52.402887,4,134.589099
22.71,3,134.596263
50.843929,6,134.609914
43.872,5,134.621567
50.475833,5,134.633115
53.586607,4,134.642848
53.586607,4,134.652138
34.431339,6,134.665657
53.586607,4,134.675294
48.016607,7,134.69439
50.5825,7,134.710623
46.73625,6,134.724684
53.715607,7,134.742705
53.150714,7,134.759189
53.586607,4,134.768849
41.45,4,134.778381
45.61,6,134.79623
51.828333,5,134.807745
51.828333,5,134.819044
53.586607,4,134.828375
53.595714,7,134.844466
53.586607,4,134.853875
51.12,6,134.867546
55.40375,7,134.882792
53.586607,4,134.896729
51.828333,5,134.910131
39.401071,7,134.926113
45.971339,6,134.93978
51.498333,6,134.954535
50.165179,4,134.964048
44.62,6,134.977874
55.40375,7,134.996518
40.04625,8,135.014896
52.08125,6,135.028731
53.586607,4,135.03782
51.828333,5,135.049586
47.00125,5,135.060867
50.475833,5,135.072461
49.0675,6,135.086195
50.165179,4,135.099386
55.40375,7,135.115582
57.743036,7,135.132024
52.402887,4,135.141688
55.34375,9,135.163139
41.500179,7,135.179608
53.090714,9,135.204838
49.8425,6,135.219441
50.69375,6,135.234044
52.402887,4,135.2438
47.791429,5,135.255772
51.828333,5,135.267436
53.150714,7,135.284122
55.40375,7,135.30486
52.820714,8,135.323231
53.586607,4,135.332644
38.903571,6,135.346758
50.475833,5,135.360798
53.150714,7,135.377413
50.69375,6,135.391828
41.45,4,135.404957
54.332321,7,135.420988
53.256607,5,135.432481
33.9125,6,135.446287
41.036667,6,135.460623
55.274643,8,135.478689
44.11,7,135.495249
52.402887,4,135.508626
50.908333,5,135.520086
37.075556,6,135.533404
44.63,7,135.550136
51.828333,5,135.562933
46.301339,5,135.574633
48.582357,9,135.594877
49.8425,6,135.611453
47.00125,5,135.622883
53.586607,4,135.631679
52.402887,4,135.640821
54.222143,7,135.656734
50.475833,5,135.668591
48.990571,6,135.682282
51.498333,6,135.69665
46.1925,6,135.712781
43.428839,4,135.72195
43.62,6,135.735462
55.07375,8,135.753633
54.332321,7,135.769894
50.158036,8,135.78818
53.150714,7,135.804215
56.743036,7,135.822992
48.788214,6,135.836691
55.40375,7,135.852782
52.820714,8,135.871367
53.586607,4,135.880511
53.586607,4,135.889563
47.00125,5,135.90175
48.294714,8,135.92205
52.402887,4,135.930972
51.828333,5,135.942204
50.475833,5,135.953812
50.17,5,135.966004
44.5075,8,135.983929
43.789,6,135.997141
53.150714,7,136.013358
50.640833,5,136.027154
52.402887,4,136.036758
43.415,5,136.04871
51.828333,5,136.059895
44.26125,6,136.074296
52.08125,6,136.087532
55.671607,7,136.103725
50.908333,5,136.115292
50.843929,6,136.131578
42.285179,7,136.147552
53.586607,4,136.157148
53.586607,4,136.167187
53.586607,4,136.176567
44.62,6,136.190416
39.55875,5,136.20259
46.121339,5,136.214729
55.671607,7,136.233475
50.245,5,136.244857
35.716607,10,136.269089
51.828333,5,136.281252
51.828333,5,136.29384
36.516667,5,136.306375
45.226429,8,136.324932
40.185,6,136.341198
55.40375,7,136.357152
44.936607,6,136.372819
51.828333,5,136.384191
50.908333,5,136.396636
53.150714,7,136.417795
51.828333,5,136.432091
53.256607,5,136.443448
44.62,6,136.456982
52.160714,10,136.480187
46.775643,7,136.496952
55.40375,7,136.512898
39.853214,4,136.522304
48.286607,8,136.543509
50.183929,8,136.562112
49.653929,6,136.577666
49.8425,6,136.591188
50.908333,5,136.602409
50.743333,6,136.615996
51.828333,5,136.627803
39.44375,7,136.655355
51.828333,5,136.673089
46.1925,6,136.69263
48.788214,6,136.712588
50.036667,5,136.725308
53.586607,4,136.735059
55.604643,7,136.752213
50.606071,7,137.480291
55.671607,7,137.496928
56.743036,7,137.513192
53.586607,4,137.522766
49.0675,6,137.537147
38.31125,6,137.551826
51.828333,5,137.566231
42.0,5,137.577978
53.150714,7,137.594592
50.165179,4,137.60393
54.222143,7,137.620046
51.828333,5,137.631642
55.40375,7,137.6484
46.047857,6,137.662137
49.8425,6,137.678592
53.586607,4,137.688071
46.503036,7,137.704616
